31.96397677531994,34.75808452861086,80,80
31.96397677531994,34.75808452861086,85,85
31.96397677531994,34.75808452861086,90,95
31.96397677531994,34.75808452861086,105,105
31.96397677531994,34.75808452861086,110,110
31.9631819875218,34.75827329688503,80,80
31.9631819875218,34.75827329688503,85,80
31.9631819875218,34.75827329688503,90,95
31.9631819875218,34.75827329688503,95,100
31.9631819875218,34.75827329688503,105,105
31.9631819875218,34.75827329688503,110,110
31.962336323140384,34.758459588750675,80,80
31.962336323140384,34.758459588750675,90,90
31.962336323140384,34.758459588750675,95,100
31.962336323140384,34.758459588750675,100,105
31.962336323140384,34.758459588750675,105,105
31.962336323140384,34.758459588750675,110,110
31.962336323140384,34.758459588750675,115,115
31.9614953100066,34.75865677970132,80,80
31.9614953100066,34.75865677970132,85,80
31.9614953100066,34.75865677970132,90,95
31.9614953100066,34.75865677970132,100,100
31.9614953100066,34.75865677970132,105,110
31.9614953100066,34.75865677970132,110,110
31.9614953100066,34.75865677970132,115,115
31.96064357332541,34.75882336065846,80,80
31.96064357332541,34.75882336065846,95,100
31.96064357332541,34.75882336065846,100,100
31.96064357332541,34.75882336065846,105,100
31.96064357332541,34.75882336065846,110,115
31.96064357332541,34.75882336065846,115,115
31.96064357332541,34.75882336065846,120,120
31.959638063766903,34.75893226442773,80,80
31.959638063766903,34.75893226442773,85,85
31.959638063766903,34.75893226442773,100,100
31.959638063766903,34.75893226442773,115,110
31.959638063766903,34.75893226442773,120,115
31.958554444547786,34.75889772447256,80,85
31.958554444547786,34.75889772447256,85,85
31.958554444547786,34.75889772447256,100,100
31.958554444547786,34.75889772447256,110,110
31.958554444547786,34.75889772447256,115,115
31.95761888188978,34.75875201107285,85,80
31.95761888188978,34.75875201107285,100,105
31.95761888188978,34.75875201107285,105,105
31.95761888188978,34.75875201107285,110,110
31.95761888188978,34.75875201107285,115,110
31.95761888188978,34.75875201107285,120,120
31.95679628875547,34.758515270770296,80,85
31.95679628875547,34.758515270770296,85,85
31.95679628875547,34.758515270770296,100,100
31.95679628875547,34.758515270770296,105,110
31.95679628875547,34.758515270770296,110,110
31.95679628875547,34.758515270770296,120,115
31.95602315950909,34.75820177567957,85,85
31.95602315950909,34.75820177567957,100,100
31.95602315950909,34.75820177567957,105,105
31.95602315950909,34.75820177567957,110,115
31.95602315950909,34.75820177567957,115,115
31.955291452020038,34.75782315008719,80,80
31.955291452020038,34.75782315008719,85,85
31.955291452020038,34.75782315008719,100,100
31.955291452020038,34.75782315008719,105,105
31.955291452020038,34.75782315008719,110,110
31.955291452020038,34.75782315008719,115,115
31.954608654120598,34.75737569559522,80,80
31.954608654120598,34.75737569559522,85,85
31.954608654120598,34.75737569559522,100,100
31.954608654120598,34.75737569559522,105,105
31.954608654120598,34.75737569559522,110,105
31.954608654120598,34.75737569559522,115,115
31.953952958176224,34.75685777054345,80,80
31.953952958176224,34.75685777054345,85,85
31.953952958176224,34.75685777054345,100,100
31.953952958176224,34.75685777054345,105,105
31.953952958176224,34.75685777054345,115,110
31.953301814236404,34.75623767906421,80,80
31.953301814236404,34.75623767906421,85,85
31.953301814236404,34.75623767906421,100,100
31.953301814236404,34.75623767906421,105,105
31.953301814236404,34.75623767906421,110,110
31.953301814236404,34.75623767906421,115,115
31.95266994255402,34.75557519531501,80,80
31.95266994255402,34.75557519531501,85,85
31.95266994255402,34.75557519531501,100,100
31.95266994255402,34.75557519531501,105,105
31.95266994255402,34.75557519531501,110,105
31.95266994255402,34.75557519531501,115,115
31.952053664712167,34.754937399360934,80,80
31.952053664712167,34.754937399360934,85,85
31.952053664712167,34.754937399360934,100,100
31.952053664712167,34.754937399360934,105,105
31.952053664712167,34.754937399360934,115,115
31.951449933313192,34.754309242723835,80,80
31.951449933313192,34.754309242723835,85,85
31.951449933313192,34.754309242723835,100,100
31.951449933313192,34.754309242723835,105,105
31.951449933313192,34.754309242723835,115,110
31.950849876656157,34.753686034050716,80,85
31.950849876656157,34.753686034050716,85,85
31.950849876656157,34.753686034050716,100,100
31.950849876656157,34.753686034050716,105,105
31.950849876656157,34.753686034050716,110,105
