1573996590486,Mass Air Flow,28.56
1573996590663,Vehicle Speed,87
1573996590839,Mass Air Flow,29.64
1573996591014,Vehicle Speed,87
1573996591193,Mass Air Flow,29.62
1573996591349,Vehicle Speed,87
1573996591545,Mass Air Flow,29.98
1573996591736,Vehicle Speed,87
1573996591911,Mass Air Flow,30.12
1573996592088,Vehicle Speed,87
1573996592262,Mass Air Flow,30.18
1573996592413,Vehicle Speed,88
1573996592580,Mass Air Flow,30.0
1573996592737,Vehicle Speed,88
1573996592917,Mass Air Flow,29.84
1573996593141,Vehicle Speed,88
1573996593331,Mass Air Flow,29.4
1573996593482,Vehicle Speed,88
1573996593657,Mass Air Flow,29.32
1573996593834,Vehicle Speed,88
1573996594009,Mass Air Flow,29.34
1573996594187,Vehicle Speed,88
1573996594345,Mass Air Flow,29.32
1573996594496,Vehicle Speed,89
1573996594674,Mass Air Flow,29.46
1573996594857,Vehicle Speed,89
1573996595033,Mass Air Flow,29.62
1573996595207,Vehicle Speed,90
1573996595366,Mass Air Flow,29.8
1573996595520,Vehicle Speed,90
1573996595681,Mass Air Flow,30.44
1573996595855,Vehicle Speed,90
1573996596029,Mass Air Flow,30.06
1573996596204,Vehicle Speed,90
1573996596412,Mass Air Flow,29.84
1573996596588,Vehicle Speed,91
1573996596766,Mass Air Flow,29.64
1573996596941,Vehicle Speed,91
1573996597118,Mass Air Flow,29.98
1573996597285,Vehicle Speed,92
1573996597439,Mass Air Flow,29.66
1573996597617,Vehicle Speed,92
1573996597788,Mass Air Flow,29.9
1573996598018,Vehicle Speed,92
1573996598192,Mass Air Flow,29.52
1573996598341,Vehicle Speed,92
1573996598495,Mass Air Flow,29.64
1573996598672,Vehicle Speed,92
1573996598852,Mass Air Flow,29.8
1573996599010,Vehicle Speed,92
1573996599183,Mass Air Flow,30.18
1573996599331,Vehicle Speed,93
1573996599522,Mass Air Flow,30.02
1573996599713,Vehicle Speed,93
1573996599870,Mass Air Flow,29.76
1573996600042,Vehicle Speed,94
1573996600216,Mass Air Flow,29.94
1573996600374,Vehicle Speed,94
1573996600520,Mass Air Flow,29.8
1573996600696,Vehicle Speed,94
1573996600876,Mass Air Flow,29.96
1573996601052,Vehicle Speed,94
1573996601246,Mass Air Flow,30.08
1573996601412,Vehicle Speed,94
1573996601561,Mass Air Flow,29.58
1573996601748,Vehicle Speed,94
1573996601918,Mass Air Flow,29.84
1573996602094,Vehicle Speed,94
1573996602259,Mass Air Flow,30.0
1573996602407,Vehicle Speed,95
1573996602558,Mass Air Flow,30.06
1573996602790,Vehicle Speed,95
1573996602972,Mass Air Flow,30.22
1573996603150,Vehicle Speed,96
1573996603304,Mass Air Flow,30.32
1573996603455,Vehicle Speed,96
1573996603632,Mass Air Flow,30.66
1573996603807,Vehicle Speed,96
1573996603980,Mass Air Flow,30.9
1573996604142,Vehicle Speed,96
1573996604336,Mass Air Flow,31.16
1573996604532,Vehicle Speed,97
1573996604710,Mass Air Flow,30.76
1573996604888,Vehicle Speed,97
1573996605064,Mass Air Flow,30.68
1573996605256,Vehicle Speed,98
1573996605436,Mass Air Flow,30.72
1573996605606,Vehicle Speed,98
1573996605766,Mass Air Flow,30.52
1573996606000,Vehicle Speed,98
1573996606181,Mass Air Flow,30.38
1573996606336,Vehicle Speed,98
1573996606483,Mass Air Flow,30.48
1573996606635,Vehicle Speed,98
1573996606811,Mass Air Flow,30.46
1573996606987,Vehicle Speed,98
1573996607166,Mass Air Flow,30.5
1573996607316,Vehicle Speed,98
1573996607458,Mass Air Flow,30.6
1573996607658,Vehicle Speed,98
1573996607830,Mass Air Flow,30.94
1573996608007,Vehicle Speed,98
1573996608193,Mass Air Flow,31.28
1573996608340,Vehicle Speed,98
1573996608489,Mass Air Flow,31.24
1573996608667,Vehicle Speed,98
1573996608845,Mass Air Flow,31.34
1573996609022,Vehicle Speed,98
1573996609249,Mass Air Flow,31.44
1573996609418,Vehicle Speed,98
1573996609589,Mass Air Flow,31.7
1573996609764,Vehicle Speed,98
1573996609942,Mass Air Flow,31.7
1573996610116,Vehicle Speed,98
1573996610275,Mass Air Flow,31.6
1573996610423,Vehicle Speed,98
1573996610599,Mass Air Flow,31.58
1573996610863,Vehicle Speed,98
1573996611041,Mass Air Flow,31.68
1573996611215,Vehicle Speed,98
1573996611376,Mass Air Flow,31.9
1573996611528,Vehicle Speed,98
1573996611705,Mass Air Flow,31.86
1573996611880,Vehicle Speed,98
1573996612048,Mass Air Flow,31.88
1573996612214,Vehicle Speed,99
1573996612453,Mass Air Flow,31.9
1573996612630,Vehicle Speed,99
1573996612804,Mass Air Flow,31.28
1573996612980,Vehicle Speed,100
1573996613162,Mass Air Flow,31.06
1573996613314,Vehicle Speed,100
1573996613463,Mass Air Flow,30.74
1573996613642,Vehicle Speed,100
1573996613817,Mass Air Flow,30.74
1573996614051,Vehicle Speed,100
1573996614219,Mass Air Flow,30.76
1573996614380,Vehicle Speed,100
1573996614548,Mass Air Flow,30.82
1573996614724,Vehicle Speed,100
1573996614905,Mass Air Flow,31.22
1573996615077,Vehicle Speed,100
1573996615252,Mass Air Flow,31.38
1573996615413,Vehicle Speed,100
1573996615646,Mass Air Flow,31.3
1573996615826,Vehicle Speed,100
1573996616002,Mass Air Flow,31.58
1573996616180,Vehicle Speed,100
1573996616329,Mass Air Flow,31.4
1573996616484,Vehicle Speed,100
1573996616661,Mass Air Flow,32.2
1573996616836,Vehicle Speed,100
1573996617009,Mass Air Flow,31.92
1573996617274,Vehicle Speed,101
1573996617417,Mass Air Flow,32.06
1573996617568,Vehicle Speed,101
1573996617742,Mass Air Flow,31.88
1573996617920,Vehicle Speed,102
1573996618098,Mass Air Flow,31.88
1573996618269,Vehicle Speed,102
1573996618438,Mass Air Flow,32.06
1573996618616,Vehicle Speed,102
1573996618853,Mass Air Flow,32.44
1573996619028,Vehicle Speed,102
1573996619197,Mass Air Flow,32.2
1573996619342,Vehicle Speed,102
1573996619489,Mass Air Flow,32.0
1573996619666,Vehicle Speed,102
1573996619841,Mass Air Flow,31.88
1573996620022,Vehicle Speed,102
1573996620185,Mass Air Flow,31.84
1573996620384,Vehicle Speed,102
1573996620570,Mass Air Flow,31.92
1573996620746,Vehicle Speed,103
1573996620921,Mass Air Flow,32.06
1573996621098,Vehicle Speed,103
1573996621274,Mass Air Flow,32.04
1573996621420,Vehicle Speed,104
1573996621577,Mass Air Flow,32.2
1573996621754,Vehicle Speed,104
1573996621945,Mass Air Flow,31.8
1573996622140,Vehicle Speed,104
1573996622306,Mass Air Flow,31.9
1573996622449,Vehicle Speed,104
1573996622603,Mass Air Flow,31.88
1573996622776,Vehicle Speed,104
1573996622955,Mass Air Flow,32.1
1573996623135,Vehicle Speed,104
1573996623304,Mass Air Flow,32.34
1573996623449,Vehicle Speed,104
1573996623679,Mass Air Flow,32.4
1573996623855,Vehicle Speed,104
1573996624031,Mass Air Flow,32.58
1573996624202,Vehicle Speed,105
1573996624353,Mass Air Flow,33.2
1573996624506,Vehicle Speed,105
1573996624686,Mass Air Flow,33.28
1573996624873,Vehicle Speed,106
1573996625048,Mass Air Flow,33.54
1573996625251,Vehicle Speed,106
1573996625401,Mass Air Flow,33.78
1573996625564,Vehicle Speed,106
1573996625738,Mass Air Flow,33.72
1573996625912,Vehicle Speed,106
1573996626092,Mass Air Flow,33.88
1573996626266,Vehicle Speed,107
1573996626415,Mass Air Flow,34.08
1573996626562,Vehicle Speed,107
1573996626734,Mass Air Flow,33.88
1573996626911,Vehicle Speed,108
1573996627090,Mass Air Flow,34.1
1573996627264,Vehicle Speed,108
1573996627415,Mass Air Flow,33.94
1573996627573,Vehicle Speed,108
1573996627744,Mass Air Flow,33.96
1573996627922,Vehicle Speed,108
1573996628097,Mass Air Flow,34.46
1573996628264,Vehicle Speed,109
1573996628458,Mass Air Flow,34.82
1573996628626,Vehicle Speed,109
1573996628800,Mass Air Flow,34.8
1573996628973,Vehicle Speed,110
1573996629151,Mass Air Flow,35.02
1573996629302,Vehicle Speed,110
1573996629454,Mass Air Flow,34.74
1573996629630,Vehicle Speed,110
1573996629808,Mass Air Flow,34.76
1573996630073,Vehicle Speed,110
1573996630258,Mass Air Flow,34.54
1573996630419,Vehicle Speed,111
1573996630573,Mass Air Flow,34.6
1573996630749,Vehicle Speed,111
1573996630924,Mass Air Flow,35.06
1573996631101,Vehicle Speed,112
1573996631302,Mass Air Flow,30.02
1573996631444,Vehicle Speed,112
1573996631656,Mass Air Flow,18.2
1573996631828,Vehicle Speed,113
1573996632003,Mass Air Flow,13.96
1573996632172,Vehicle Speed,113
1573996632321,Mass Air Flow,13.36
1573996632467,Vehicle Speed,113
1573996632645,Mass Air Flow,13.64
1573996632827,Vehicle Speed,113
1573996633007,Mass Air Flow,13.66
1573996633249,Vehicle Speed,113
1573996633397,Mass Air Flow,16.52
1573996633550,Vehicle Speed,112
1573996633745,Mass Air Flow,24.22
1573996633918,Vehicle Speed,112
1573996634094,Mass Air Flow,22.86
1573996634266,Vehicle Speed,112
1573996634418,Mass Air Flow,22.26
1573996634594,Vehicle Speed,112
1573996634853,Mass Air Flow,21.68
1573996635028,Vehicle Speed,112
1573996635197,Mass Air Flow,21.36
1573996635340,Vehicle Speed,113
1573996635500,Mass Air Flow,21.88
1573996635681,Vehicle Speed,113
1573996635839,Mass Air Flow,21.86
1573996636013,Vehicle Speed,113
1573996636182,Mass Air Flow,21.96
1573996636389,Vehicle Speed,114
1573996636589,Mass Air Flow,21.58
1573996636765,Vehicle Speed,114
1573996636943,Mass Air Flow,21.52
1573996637115,Vehicle Speed,114
1573996637285,Mass Air Flow,21.7
1573996637434,Vehicle Speed,114
1573996637614,Mass Air Flow,21.66
1573996637787,Vehicle Speed,114
1573996638017,Mass Air Flow,21.76
1573996638186,Vehicle Speed,114
1573996638330,Mass Air Flow,17.4
1573996638478,Vehicle Speed,114
1573996638653,Mass Air Flow,10.8
1573996638830,Vehicle Speed,114
1573996639007,Mass Air Flow,8.28
1573996639176,Vehicle Speed,114
1573996639324,Mass Air Flow,7.12
1573996639478,Vehicle Speed,114
1573996639662,Mass Air Flow,5.84
1573996639834,Vehicle Speed,113
1573996640011,Mass Air Flow,5.08
1573996640174,Vehicle Speed,113
1573996640328,Mass Air Flow,5.0
1573996640478,Vehicle Speed,112
1573996640658,Mass Air Flow,5.44
1573996640833,Vehicle Speed,112
1573996641012,Mass Air Flow,5.26
1573996641213,Vehicle Speed,111
1573996641374,Mass Air Flow,8.82
1573996641539,Vehicle Speed,111
1573996641713,Mass Air Flow,14.52
1573996641886,Vehicle Speed,110
1573996642065,Mass Air Flow,15.32
1573996642239,Vehicle Speed,110
1573996642399,Mass Air Flow,16.28
1573996642545,Vehicle Speed,110
1573996642746,Mass Air Flow,16.4
1573996642935,Vehicle Speed,110
1573996643116,Mass Air Flow,16.64
1573996643288,Vehicle Speed,109
1573996643437,Mass Air Flow,16.84
1573996643590,Vehicle Speed,109
1573996643770,Mass Air Flow,16.9
1573996643947,Vehicle Speed,108
1573996644122,Mass Air Flow,16.78
1573996644337,Vehicle Speed,108
1573996644539,Mass Air Flow,15.7
1573996644714,Vehicle Speed,108
1573996644890,Mass Air Flow,15.48
1573996645068,Vehicle Speed,108
1573996645236,Mass Air Flow,15.28
1573996645393,Vehicle Speed,108
1573996645546,Mass Air Flow,15.34
1573996645726,Vehicle Speed,108
1573996645938,Mass Air Flow,15.32
1573996646140,Vehicle Speed,108
1573996646303,Mass Air Flow,15.24
1573996646446,Vehicle Speed,108
1573996646606,Mass Air Flow,15.18
1573996646781,Vehicle Speed,108
1573996646956,Mass Air Flow,15.1
1573996647136,Vehicle Speed,108
1573996647300,Mass Air Flow,15.02
1573996647445,Vehicle Speed,108
1573996647658,Mass Air Flow,14.76
1573996647827,Vehicle Speed,108
1573996648004,Mass Air Flow,14.68
1573996648176,Vehicle Speed,108
1573996648336,Mass Air Flow,10.78
1573996648487,Vehicle Speed,108
1573996648663,Mass Air Flow,8.0
1573996648837,Vehicle Speed,108
1573996649013,Mass Air Flow,6.04
1573996649193,Vehicle Speed,108
1573996649380,Mass Air Flow,4.0
1573996649535,Vehicle Speed,108
1573996649712,Mass Air Flow,4.44
1573996649888,Vehicle Speed,108
1573996650066,Mass Air Flow,4.46
1573996650248,Vehicle Speed,108
1573996650415,Mass Air Flow,4.52
1573996650590,Vehicle Speed,108
1573996650820,Mass Air Flow,4.48
1573996650997,Vehicle Speed,107
1573996651169,Mass Air Flow,4.54
1573996651313,Vehicle Speed,107
1573996651462,Mass Air Flow,4.52
1573996651638,Vehicle Speed,106
1573996651807,Mass Air Flow,4.64
1573996651982,Vehicle Speed,106
1573996652166,Mass Air Flow,11.0
1573996652382,Vehicle Speed,105
1573996652574,Mass Air Flow,15.76
1573996652737,Vehicle Speed,105
1573996652892,Mass Air Flow,19.44
1573996653069,Vehicle Speed,104
1573996653248,Mass Air Flow,17.84
1573996653408,Vehicle Speed,104
1573996653582,Mass Air Flow,17.44
1573996653757,Vehicle Speed,104
1573996653990,Mass Air Flow,16.84
1573996654175,Vehicle Speed,104
1573996654340,Mass Air Flow,16.68
1573996654490,Vehicle Speed,104
1573996654668,Mass Air Flow,17.0
1573996654840,Vehicle Speed,104
1573996655018,Mass Air Flow,17.1
1573996655187,Vehicle Speed,104
1573996655334,Mass Air Flow,17.34
1573996655525,Vehicle Speed,104
1573996655710,Mass Air Flow,17.34
1573996655886,Vehicle Speed,104
1573996656059,Mass Air Flow,17.34
1573996656237,Vehicle Speed,104
1573996656404,Mass Air Flow,11.24
1573996656577,Vehicle Speed,104
1573996656755,Mass Air Flow,8.4
1573996656927,Vehicle Speed,104
1573996657152,Mass Air Flow,10.96
1573996657329,Vehicle Speed,104
1573996657483,Mass Air Flow,19.22
1573996657660,Vehicle Speed,104
1573996657837,Mass Air Flow,23.78
1573996658011,Vehicle Speed,103
1573996658186,Mass Air Flow,32.1
1573996658343,Vehicle Speed,103
1573996658497,Mass Air Flow,31.58
1573996658675,Vehicle Speed,103
1573996658855,Mass Air Flow,31.52
1573996659019,Vehicle Speed,103
1573996659170,Mass Air Flow,30.9
1573996659339,Vehicle Speed,103
1573996659481,Mass Air Flow,20.74
1573996659655,Vehicle Speed,103
1573996659826,Mass Air Flow,11.3
1573996659975,Vehicle Speed,103
1573996660126,Mass Air Flow,8.56
1573996660332,Vehicle Speed,102
1573996660540,Mass Air Flow,8.16
1573996660713,Vehicle Speed,102
1573996660888,Mass Air Flow,13.8
1573996661066,Vehicle Speed,102
1573996661237,Mass Air Flow,22.66
1573996661391,Vehicle Speed,102
1573996661555,Mass Air Flow,27.92
1573996661729,Vehicle Speed,102
1573996661949,Mass Air Flow,29.52
1573996662137,Vehicle Speed,102
1573996662303,Mass Air Flow,29.48
1573996662449,Vehicle Speed,102
1573996662626,Mass Air Flow,29.46
1573996662800,Vehicle Speed,102
1573996662977,Mass Air Flow,29.44
1573996663161,Vehicle Speed,102
1573996663313,Mass Air Flow,29.52
1573996663466,Vehicle Speed,102
1573996663660,Mass Air Flow,29.7
1573996663834,Vehicle Speed,102
1573996664017,Mass Air Flow,29.64
1573996664190,Vehicle Speed,102
1573996664344,Mass Air Flow,29.46
1573996664486,Vehicle Speed,102
1573996664664,Mass Air Flow,29.66
1573996664843,Vehicle Speed,102
1573996665017,Mass Air Flow,29.52
1573996665252,Vehicle Speed,102
1573996665410,Mass Air Flow,29.88
1573996665561,Vehicle Speed,102
1573996665748,Mass Air Flow,29.66
1573996665919,Vehicle Speed,102
1573996666085,Mass Air Flow,19.74
1573996666254,Vehicle Speed,102
1573996666405,Mass Air Flow,11.64
1573996666558,Vehicle Speed,102
1573996666733,Mass Air Flow,12.24
1573996666913,Vehicle Speed,102
1573996667086,Mass Air Flow,25.26
1573996667262,Vehicle Speed,102
1573996667406,Mass Air Flow,26.9
1573996667562,Vehicle Speed,102
1573996667742,Mass Air Flow,26.4
1573996667919,Vehicle Speed,102
1573996668096,Mass Air Flow,26.74
1573996668264,Vehicle Speed,102
1573996668479,Mass Air Flow,27.04
1573996668658,Vehicle Speed,102
1573996668833,Mass Air Flow,26.88
1573996669008,Vehicle Speed,102
1573996669184,Mass Air Flow,26.76
1573996669337,Vehicle Speed,102
1573996669484,Mass Air Flow,21.68
1573996669664,Vehicle Speed,102
1573996669840,Mass Air Flow,9.2
1573996670053,Vehicle Speed,102
1573996670223,Mass Air Flow,6.3
1573996670394,Vehicle Speed,102
1573996670567,Mass Air Flow,5.08
1573996670742,Vehicle Speed,102
1573996670918,Mass Air Flow,3.58
1573996671093,Vehicle Speed,102
1573996671265,Mass Air Flow,10.66
1573996671414,Vehicle Speed,101
1573996671652,Mass Air Flow,27.74
1573996671817,Vehicle Speed,101
1573996671992,Mass Air Flow,32.4
1573996672173,Vehicle Speed,100
1573996672326,Mass Air Flow,30.74
1573996672482,Vehicle Speed,100
1573996672664,Mass Air Flow,29.98
1573996672840,Vehicle Speed,100
1573996673021,Mass Air Flow,30.16
1573996673246,Vehicle Speed,100
1573996673428,Mass Air Flow,30.28
1573996673602,Vehicle Speed,101
1573996673781,Mass Air Flow,30.2
1573996673959,Vehicle Speed,101
1573996674137,Mass Air Flow,30.48
1573996674308,Vehicle Speed,101
1573996674457,Mass Air Flow,30.32
1573996674633,Vehicle Speed,101
1573996674878,Mass Air Flow,30.56
1573996675057,Vehicle Speed,101
1573996675229,Mass Air Flow,30.54
1573996675392,Vehicle Speed,101
1573996675571,Mass Air Flow,30.3
1573996675748,Vehicle Speed,102
1573996675918,Mass Air Flow,30.38
1573996676067,Vehicle Speed,102
1573996676224,Mass Air Flow,30.54
1573996676452,Vehicle Speed,102
1573996676620,Mass Air Flow,30.5
1573996676779,Vehicle Speed,102
1573996676953,Mass Air Flow,28.98
1573996677128,Vehicle Speed,102
1573996677310,Mass Air Flow,13.9
1573996677466,Vehicle Speed,102
1573996677644,Mass Air Flow,9.56
1573996677822,Vehicle Speed,102
1573996678053,Mass Air Flow,12.38
1573996678220,Vehicle Speed,102
1573996678403,Mass Air Flow,22.32
1573996678570,Vehicle Speed,102
1573996678749,Mass Air Flow,22.34
1573996678925,Vehicle Speed,102
1573996679104,Mass Air Flow,21.6
1573996679286,Vehicle Speed,102
1573996679434,Mass Air Flow,21.88
1573996679617,Vehicle Speed,102
1573996679794,Mass Air Flow,22.26
1573996679961,Vehicle Speed,102
1573996680152,Mass Air Flow,22.28
1573996680324,Vehicle Speed,102
1573996680491,Mass Air Flow,22.36
1573996680658,Vehicle Speed,102
1573996680858,Mass Air Flow,22.14
1573996681065,Vehicle Speed,102
1573996681274,Mass Air Flow,22.1
1573996681425,Vehicle Speed,102
1573996681583,Mass Air Flow,22.36
1573996681756,Vehicle Speed,102
1573996681934,Mass Air Flow,22.18
1573996682114,Vehicle Speed,102
1573996682289,Mass Air Flow,22.14
1573996682432,Vehicle Speed,102
1573996682609,Mass Air Flow,22.14
1573996682815,Vehicle Speed,102
1573996682994,Mass Air Flow,22.24
1573996683168,Vehicle Speed,102
1573996683321,Mass Air Flow,22.24
1573996683473,Vehicle Speed,102
1573996683668,Mass Air Flow,22.24
1573996683841,Vehicle Speed,102
1573996684021,Mass Air Flow,22.22
1573996684196,Vehicle Speed,102
1573996684405,Mass Air Flow,22.26
1573996684573,Vehicle Speed,102
1573996684757,Mass Air Flow,22.16
1573996684947,Vehicle Speed,102
1573996685124,Mass Air Flow,22.16
1573996685288,Vehicle Speed,102
1573996685441,Mass Air Flow,22.16
1573996685613,Vehicle Speed,103
1573996685790,Mass Air Flow,22.42
1573996685995,Vehicle Speed,103
1573996686168,Mass Air Flow,22.76
1573996686334,Vehicle Speed,104
1573996686491,Mass Air Flow,23.76
1573996686673,Vehicle Speed,104
1573996686846,Mass Air Flow,24.06
1573996687025,Vehicle Speed,104
1573996687191,Mass Air Flow,24.0
1573996687343,Vehicle Speed,104
1573996687541,Mass Air Flow,23.9
1573996687736,Vehicle Speed,104
1573996687911,Mass Air Flow,23.76
1573996688089,Vehicle Speed,104
1573996688271,Mass Air Flow,23.88
1573996688417,Vehicle Speed,104
1573996688568,Mass Air Flow,23.78
1573996688727,Vehicle Speed,104
1573996688909,Mass Air Flow,23.78
1573996689129,Vehicle Speed,104
1573996689305,Mass Air Flow,23.78
1573996689454,Vehicle Speed,104
1573996689629,Mass Air Flow,23.7
1573996689805,Vehicle Speed,104
1573996689980,Mass Air Flow,24.0
1573996690153,Vehicle Speed,104
1573996690309,Mass Air Flow,24.4
1573996690451,Vehicle Speed,105
1573996690607,Mass Air Flow,24.36
1573996690812,Vehicle Speed,105
1573996690990,Mass Air Flow,24.46
1573996691172,Vehicle Speed,106
1573996691338,Mass Air Flow,24.38
1573996691490,Vehicle Speed,106
1573996691666,Mass Air Flow,20.9
1573996691842,Vehicle Speed,106
1573996692014,Mass Air Flow,18.58
1573996692191,Vehicle Speed,106
1573996692338,Mass Air Flow,18.84
1573996692540,Vehicle Speed,106
1573996692713,Mass Air Flow,18.84
1573996692889,Vehicle Speed,106
1573996693068,Mass Air Flow,18.74
1573996693247,Vehicle Speed,105
1573996693414,Mass Air Flow,18.76
1573996693576,Vehicle Speed,105
1573996693734,Mass Air Flow,19.08
1573996693927,Vehicle Speed,105
1573996694113,Mass Air Flow,19.06
1573996694290,Vehicle Speed,104
1573996694438,Mass Air Flow,19.08
1573996694606,Vehicle Speed,104
1573996694782,Mass Air Flow,19.08
1573996694954,Vehicle Speed,104
1573996695135,Mass Air Flow,19.16
1573996695296,Vehicle Speed,104
1573996695443,Mass Air Flow,18.24
1573996695613,Vehicle Speed,104
1573996695776,Mass Air Flow,17.88
1573996695953,Vehicle Speed,104
1573996696129,Mass Air Flow,14.32
1573996696288,Vehicle Speed,104
1573996696434,Mass Air Flow,11.04
1573996696610,Vehicle Speed,104
1573996696789,Mass Air Flow,9.78
1573996696962,Vehicle Speed,104
1573996697190,Mass Air Flow,10.06
1573996697364,Vehicle Speed,104
1573996697512,Mass Air Flow,14.72
1573996697691,Vehicle Speed,104
1573996697869,Mass Air Flow,19.26
1573996698034,Vehicle Speed,104
1573996698196,Mass Air Flow,18.06
1573996698349,Vehicle Speed,104
1573996698496,Mass Air Flow,17.44
1573996698653,Vehicle Speed,104
1573996698859,Mass Air Flow,17.06
1573996699030,Vehicle Speed,104
1573996699200,Mass Air Flow,16.86
1573996699363,Vehicle Speed,104
1573996699514,Mass Air Flow,16.94
1573996699687,Vehicle Speed,104
1573996699866,Mass Air Flow,17.14
1573996700036,Vehicle Speed,104
1573996700204,Mass Air Flow,17.42
1573996700391,Vehicle Speed,104
1573996700589,Mass Air Flow,17.96
1573996700760,Vehicle Speed,104
1573996700914,Mass Air Flow,18.34
1573996701089,Vehicle Speed,104
1573996701265,Mass Air Flow,18.5
1573996701419,Vehicle Speed,104
1573996701588,Mass Air Flow,18.48
1573996701754,Vehicle Speed,103
1573996701950,Mass Air Flow,18.44
1573996702139,Vehicle Speed,103
1573996702289,Mass Air Flow,23.56
1573996702440,Vehicle Speed,103
1573996702616,Mass Air Flow,27.2
1573996702791,Vehicle Speed,103
1573996702987,Mass Air Flow,27.5
1573996703164,Vehicle Speed,104
1573996703315,Mass Air Flow,27.38
1573996703467,Vehicle Speed,104
1573996703656,Mass Air Flow,27.22
1573996703831,Vehicle Speed,104
1573996704006,Mass Air Flow,27.14
1573996704173,Vehicle Speed,104
1573996704329,Mass Air Flow,27.28
1573996704480,Vehicle Speed,104
1573996704656,Mass Air Flow,27.38
1573996704837,Vehicle Speed,104
1573996705013,Mass Air Flow,27.64
1573996705247,Vehicle Speed,104
1573996705429,Mass Air Flow,27.72
1573996705603,Vehicle Speed,104
1573996705780,Mass Air Flow,27.68
1573996705956,Vehicle Speed,105
1573996706137,Mass Air Flow,27.88
1573996706291,Vehicle Speed,105
1573996706434,Mass Air Flow,28.04
1573996706587,Vehicle Speed,105
1573996706817,Mass Air Flow,28.4
1573996706999,Vehicle Speed,106
1573996707171,Mass Air Flow,28.4
1573996707316,Vehicle Speed,106
1573996707468,Mass Air Flow,28.78
1573996707641,Vehicle Speed,106
1573996707819,Mass Air Flow,26.8
1573996707989,Vehicle Speed,106
1573996708175,Mass Air Flow,13.04
1573996708337,Vehicle Speed,106
1573996708538,Mass Air Flow,9.18
1573996708704,Vehicle Speed,106
1573996708878,Mass Air Flow,8.48
1573996709052,Vehicle Speed,106
1573996709225,Mass Air Flow,8.56
1573996709390,Vehicle Speed,106
1573996709547,Mass Air Flow,8.56
1573996709722,Vehicle Speed,106
1573996709935,Mass Air Flow,18.96
1573996710118,Vehicle Speed,106
1573996710269,Mass Air Flow,29.02
1573996710427,Vehicle Speed,106
1573996710600,Mass Air Flow,31.52
1573996710768,Vehicle Speed,106
1573996710923,Mass Air Flow,26.14
1573996711100,Vehicle Speed,106
1573996711272,Mass Air Flow,22.72
1573996711415,Vehicle Speed,106
1573996711653,Mass Air Flow,12.9
1573996711829,Vehicle Speed,106
1573996712008,Mass Air Flow,8.52
1573996712181,Vehicle Speed,106
1573996712325,Mass Air Flow,7.04
1573996712477,Vehicle Speed,106
1573996712654,Mass Air Flow,4.32
1573996712821,Vehicle Speed,106
1573996712988,Mass Air Flow,4.46
1573996713153,Vehicle Speed,106
1573996713326,Mass Air Flow,4.46
1573996713475,Vehicle Speed,106
1573996713655,Mass Air Flow,4.5
1573996713824,Vehicle Speed,105
1573996714000,Mass Air Flow,4.5
1573996714170,Vehicle Speed,105
1573996714321,Mass Air Flow,4.48
1573996714470,Vehicle Speed,104
1573996714642,Mass Air Flow,4.44
1573996714858,Vehicle Speed,104
1573996715022,Mass Air Flow,4.38
1573996715195,Vehicle Speed,103
1573996715348,Mass Air Flow,4.4
1573996715493,Vehicle Speed,103
1573996715669,Mass Air Flow,4.3
1573996715843,Vehicle Speed,102
1573996716017,Mass Air Flow,9.9
1573996716185,Vehicle Speed,102
1573996716392,Mass Air Flow,13.42
1573996716573,Vehicle Speed,102
1573996716730,Mass Air Flow,14.42
1573996716890,Vehicle Speed,102
1573996717066,Mass Air Flow,15.54
1573996717251,Vehicle Speed,102
1573996717403,Mass Air Flow,16.54
1573996717558,Vehicle Speed,102
1573996717736,Mass Air Flow,16.5
1573996717922,Vehicle Speed,102
1573996718114,Mass Air Flow,16.64
1573996718280,Vehicle Speed,102
1573996718433,Mass Air Flow,16.42
1573996718612,Vehicle Speed,102
1573996718785,Mass Air Flow,16.32
1573996718965,Vehicle Speed,102
1573996719139,Mass Air Flow,16.26
1573996719301,Vehicle Speed,102
1573996719452,Mass Air Flow,16.16
1573996719668,Vehicle Speed,102
1573996719847,Mass Air Flow,16.24
1573996720024,Vehicle Speed,102
1573996720194,Mass Air Flow,21.6
1573996720353,Vehicle Speed,103
1573996720496,Mass Air Flow,24.38
1573996720645,Vehicle Speed,103
1573996720813,Mass Air Flow,23.72
1573996720997,Vehicle Speed,104
1573996721257,Mass Air Flow,23.3
1573996721406,Vehicle Speed,104
1573996721582,Mass Air Flow,22.7
1573996721759,Vehicle Speed,104
1573996721934,Mass Air Flow,13.82
1573996722117,Vehicle Speed,104
1573996722283,Mass Air Flow,7.9
1573996722429,Vehicle Speed,104
1573996722608,Mass Air Flow,6.02
1573996722779,Vehicle Speed,104
1573996722953,Mass Air Flow,4.76
1573996723131,Vehicle Speed,104
1573996723289,Mass Air Flow,7.56
1573996723458,Vehicle Speed,104
1573996723635,Mass Air Flow,18.26
1573996723811,Vehicle Speed,104
1573996723985,Mass Air Flow,16.26
1573996724163,Vehicle Speed,104
1573996724339,Mass Air Flow,9.84
1573996724537,Vehicle Speed,104
1573996724713,Mass Air Flow,7.82
1573996724887,Vehicle Speed,104
1573996725064,Mass Air Flow,6.7
1573996725224,Vehicle Speed,104
1573996725378,Mass Air Flow,7.42
